Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:51:27.312 GMT-0800,170.813,170.137,0.0132,0.0132
13.11.2023 06:51:28.566 GMT-0800,170.813,170.20700000000002,0.0132,0.0009
13.11.2023 06:51:29.745 GMT-0800,170.823,170.20700000000002,0.0132,0.0132
13.11.2023 06:51:31.067 GMT-0800,170.403,170.20700000000002,0.0009,0.009
13.11.2023 06:51:31.118 GMT-0800,170.393,170.137,0.0132,0.0132
13.11.2023 06:51:41.050 GMT-0800,170.393,170.167,0.0132,0.0009
13.11.2023 06:51:52.183 GMT-0800,170.393,170.17700000000002,0.009,0.0009
13.11.2023 06:51:52.234 GMT-0800,170.823,170.17700000000002,0.0132,0.0132
13.11.2023 06:51:52.466 GMT-0800,170.823,170.167,0.0132,0.0132
13.11.2023 06:51:52.919 GMT-0800,170.823,170.17700000000002,0.0132,0.0009
13.11.2023 06:52:06.283 GMT-0800,170.823,170.217,0.0132,0.0009
13.11.2023 06:52:11.127 GMT-0800,170.823,170.36700000000002,0.0132,0.0009
13.11.2023 06:52:11.178 GMT-0800,170.823,170.30700000000002,0.0132,0.0132
13.11.2023 06:52:13.304 GMT-0800,170.823,170.327,0.0132,0.0009
13.11.2023 06:52:15.522 GMT-0800,170.823,170.51700000000002,0.0132,0.0009
13.11.2023 06:52:34.464 GMT-0800,170.69299999999998,170.51700000000002,0.0009,0.009
13.11.2023 06:52:34.515 GMT-0800,170.823,170.51700000000002,0.0132,0.009
13.11.2023 06:52:34.566 GMT-0800,170.823,170.387,0.0132,0.0132
13.11.2023 06:52:41.717 GMT-0800,170.813,170.387,0.0009,0.0132
13.11.2023 06:52:45.251 GMT-0800,170.623,170.387,0.0009,0.009
13.11.2023 06:52:45.301 GMT-0800,170.813,170.387,0.0132,0.009
13.11.2023 06:52:45.406 GMT-0800,170.813,170.327,0.0132,0.0132
13.11.2023 06:52:46.728 GMT-0800,170.823,170.327,0.0132,0.0132
13.11.2023 06:52:47.569 GMT-0800,170.823,170.30700000000002,0.0132,0.0132
13.11.2023 06:52:51.698 GMT-0800,170.783,170.30700000000002,0.0009,0.0132
