Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:31:18.607 GMT-0800,145.923,145.827,0.12,0.12
13.11.2023 06:31:19.606 GMT-0800,145.923,145.797,0.12,0.12
13.11.2023 06:31:20.604 GMT-0800,145.934,145.866,0.12,0.0009
13.11.2023 06:31:20.654 GMT-0800,145.934,145.79600000000002,0.12,0.12
13.11.2023 06:31:20.774 GMT-0800,145.923,145.797,0.0009,0.12
13.11.2023 06:31:21.431 GMT-0800,145.924,145.826,0.12,0.0009
13.11.2023 06:31:21.788 GMT-0800,145.924,145.79600000000002,0.12,0.12
13.11.2023 06:31:22.031 GMT-0800,145.924,145.776,0.12,0.09
13.11.2023 06:31:22.082 GMT-0800,145.924,145.756,0.12,0.12
13.11.2023 06:31:25.067 GMT-0800,145.934,145.756,0.12,0.12
13.11.2023 06:31:28.358 GMT-0800,145.953,145.757,0.12,0.12
13.11.2023 06:31:29.564 GMT-0800,145.883,145.757,0.0009,0.12
13.11.2023 06:31:29.615 GMT-0800,145.954,145.756,0.12,0.12
13.11.2023 06:31:30.404 GMT-0800,145.923,145.757,0.0009,0.12
13.11.2023 06:31:30.629 GMT-0800,145.924,145.73600000000002,0.12,0.12
13.11.2023 06:31:30.761 GMT-0800,145.923,145.70700000000002,0.12,0.12
13.11.2023 06:31:30.894 GMT-0800,145.804,145.70600000000002,0.0009,0.09
13.11.2023 06:31:30.945 GMT-0800,145.803,145.687,0.12,0.12
13.11.2023 06:31:30.999 GMT-0800,145.804,145.696,0.12,0.0009
13.11.2023 06:31:31.920 GMT-0800,145.804,145.626,0.12,0.12
13.11.2023 06:31:32.348 GMT-0800,145.803,145.597,0.12,0.12
13.11.2023 06:31:35.639 GMT-0800,145.803,145.64700000000002,0.12,0.0009
13.11.2023 06:31:37.563 GMT-0800,145.803,145.717,0.12,0.0009
13.11.2023 06:31:42.597 GMT-0800,145.783,145.717,0.0009,0.12
13.11.2023 06:31:42.648 GMT-0800,145.803,145.717,0.12,0.12
13.11.2023 06:31:42.698 GMT-0800,145.794,145.716,0.12,0.12
13.11.2023 06:31:42.749 GMT-0800,145.803,145.717,0.12,0.12
13.11.2023 06:31:42.800 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:42.850 GMT-0800,145.803,145.717,0.12,0.12
13.11.2023 06:31:42.951 GMT-0800,145.793,145.717,0.0009,0.12
13.11.2023 06:31:43.002 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:43.561 GMT-0800,145.783,145.717,0.0009,0.12
13.11.2023 06:31:43.612 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:43.952 GMT-0800,145.774,145.716,0.0009,0.12
13.11.2023 06:31:44.002 GMT-0800,145.803,145.717,0.12,0.12
13.11.2023 06:31:44.348 GMT-0800,145.804,145.726,0.12,0.0009
13.11.2023 06:31:44.399 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:44.584 GMT-0800,145.803,145.727,0.12,0.12
13.11.2023 06:31:44.634 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:44.957 GMT-0800,145.813,145.717,0.12,0.12
13.11.2023 06:31:47.078 GMT-0800,145.823,145.73700000000002,0.12,0.12
13.11.2023 06:31:47.200 GMT-0800,145.814,145.73600000000002,0.12,0.12
13.11.2023 06:31:47.975 GMT-0800,145.813,145.747,0.12,0.0009
13.11.2023 06:31:48.127 GMT-0800,145.814,145.756,0.12,0.0009
13.11.2023 06:31:48.178 GMT-0800,145.813,145.747,0.12,0.12
13.11.2023 06:31:49.122 GMT-0800,145.813,145.757,0.12,0.0009
13.11.2023 06:31:49.174 GMT-0800,145.814,145.746,0.12,0.12
13.11.2023 06:31:49.255 GMT-0800,145.814,145.756,0.12,0.0009
13.11.2023 06:31:50.114 GMT-0800,145.823,145.757,0.12,0.12
13.11.2023 06:31:50.166 GMT-0800,145.813,145.757,0.0009,0.12
13.11.2023 06:31:50.417 GMT-0800,145.814,145.746,0.12,0.12
13.11.2023 06:31:50.468 GMT-0800,145.814,145.756,0.12,0.0009
13.11.2023 06:31:50.569 GMT-0800,145.813,145.747,0.12,0.12
13.11.2023 06:31:51.117 GMT-0800,145.773,145.747,0.0009,0.09
13.11.2023 06:31:51.168 GMT-0800,145.804,145.746,0.0009,0.09
13.11.2023 06:31:52.027 GMT-0800,145.804,145.726,0.12,0.09
13.11.2023 06:31:52.078 GMT-0800,145.804,145.716,0.12,0.12
13.11.2023 06:31:52.257 GMT-0800,145.804,145.726,0.12,0.0009
13.11.2023 06:31:52.818 GMT-0800,145.813,145.727,0.12,0.12
13.11.2023 06:31:53.805 GMT-0800,145.814,145.756,0.12,0.0009
13.11.2023 06:31:53.957 GMT-0800,145.824,145.756,0.12,0.12
13.11.2023 06:31:54.012 GMT-0800,145.813,145.757,0.0009,0.12
13.11.2023 06:31:54.530 GMT-0800,145.813,145.747,0.12,0.12
13.11.2023 06:31:54.583 GMT-0800,145.813,145.757,0.12,0.0009
13.11.2023 06:31:55.578 GMT-0800,145.824,145.756,0.12,0.12
13.11.2023 06:31:55.656 GMT-0800,145.813,145.757,0.0009,0.12
13.11.2023 06:31:56.318 GMT-0800,145.824,145.776,0.12,0.09
13.11.2023 06:31:56.369 GMT-0800,145.823,145.76700000000002,0.12,0.12
13.11.2023 06:31:56.457 GMT-0800,145.824,145.776,0.12,0.0009
13.11.2023 06:31:56.767 GMT-0800,145.823,145.76700000000002,0.12,0.12
13.11.2023 06:31:56.834 GMT-0800,145.823,145.77700000000002,0.12,0.0009
13.11.2023 06:31:57.160 GMT-0800,145.833,145.77700000000002,0.12,0.12
13.11.2023 06:31:57.261 GMT-0800,145.833,145.787,0.12,0.12
13.11.2023 06:31:57.454 GMT-0800,145.833,145.76700000000002,0.12,0.12
13.11.2023 06:31:57.568 GMT-0800,145.914,145.776,0.0009,0.12
13.11.2023 06:31:57.626 GMT-0800,145.91299999999998,145.797,0.12,0.12
13.11.2023 06:31:58.307 GMT-0800,145.91299999999998,145.787,0.12,0.12
13.11.2023 06:31:59.241 GMT-0800,145.873,145.787,0.0009,0.12
13.11.2023 06:32:00.559 GMT-0800,145.873,145.747,0.12,0.12
13.11.2023 06:32:00.619 GMT-0800,145.874,145.756,0.12,0.0009
13.11.2023 06:32:02.272 GMT-0800,145.844,145.756,0.0009,0.09
13.11.2023 06:32:04.468 GMT-0800,145.824,145.756,0.12,0.09
13.11.2023 06:32:04.592 GMT-0800,145.824,145.746,0.12,0.12
13.11.2023 06:32:05.483 GMT-0800,145.863,145.747,0.12,0.12
13.11.2023 06:32:06.506 GMT-0800,145.803,145.747,0.0009,0.09
13.11.2023 06:32:06.557 GMT-0800,145.823,145.697,0.12,0.12
13.11.2023 06:32:07.477 GMT-0800,145.823,145.697,0.12,0.09
13.11.2023 06:32:07.528 GMT-0800,145.774,145.696,0.0009,0.09
13.11.2023 06:32:07.591 GMT-0800,145.774,145.67600000000002,0.12,0.12
13.11.2023 06:32:07.641 GMT-0800,145.774,145.696,0.12,0.12
13.11.2023 06:32:07.757 GMT-0800,145.823,145.697,0.12,0.12
13.11.2023 06:32:08.187 GMT-0800,145.824,145.686,0.12,0.12
13.11.2023 06:32:08.325 GMT-0800,145.814,145.686,0.0009,0.12
13.11.2023 06:32:08.464 GMT-0800,145.813,145.697,0.12,0.0009
13.11.2023 06:32:08.789 GMT-0800,145.814,145.686,0.12,0.12
13.11.2023 06:32:08.839 GMT-0800,145.814,145.696,0.12,0.0009
13.11.2023 06:32:08.948 GMT-0800,145.793,145.697,0.0009,0.12
